,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Cloud9am,Temp9am,RainToday,RainTomorrow
3238,26.1,34.0,0.0,7.2,11.1,WNW,37.0,W,WNW,13.0,28.0,64.0,56.0,1010.2,6.0,31.0,No,No
3239,9.9,21.2,0.0,7.2,6.1,SSW,31.0,ESE,SW,19.0,19.0,56.0,29.0,1026.7,3.0,15.5,No,No
3240,18.4,28.9,0.0,9.8,12.0,SE,43.0,ESE,ESE,11.0,30.0,62.0,57.0,1022.0,4.0,25.9,No,No
3241,14.4,24.0,0.0,4.2,8.6,SSE,41.0,WNW,S,15.0,28.0,89.0,55.0,1019.4,6.0,17.5,No,No
3242,6.3,15.9,0.0,11.6,4.2,WNW,37.0,W,WSW,24.0,19.0,66.0,51.0,1013.9,7.0,11.0,No,No
3243,19.3,28.5,1.4,5.0,8.9,SE,35.0,SE,ESE,11.0,15.0,64.0,57.0,1011.9,1.0,24.8,Yes,No
3244,7.5,22.3,0.0,4.0,0.7,W,46.0,ESE,WNW,9.0,20.0,60.0,23.0,1014.6,8.0,16.2,No,Yes
3245,14.1,23.5,0.0,2.6,9.0,SSW,31.0,NE,SSE,9.0,15.0,79.0,54.0,1026.9,6.0,17.5,No,No
3246,11.6,20.2,2.0,2.6,4.3,WSW,52.0,WNW,W,11.0,26.0,84.0,58.0,1014.5,4.0,14.9,Yes,Yes
3247,10.5,21.0,0.0,2.6,9.6,W,26.0,SW,WSW,4.0,7.0,70.0,33.0,1022.0,2.0,16.0,No,No
3248,12.9,22.9,0.2,0.4,6.3,N,39.0,NW,N,15.0,26.0,74.0,62.0,1011.6,5.0,17.2,No,No
3249,6.8,11.5,0.2,1.8,1.0,SE,30.0,SSW,ESE,7.0,7.0,86.0,77.0,1032.2,8.0,8.5,No,No
3250,13.5,18.4,48.8,7.2,3.1,S,50.0,SSE,SSW,20.0,19.0,90.0,84.0,1016.1,7.0,16.1,Yes,Yes
3251,5.2,22.4,0.0,3.6,12.5,SE,37.0,W,WSW,11.0,17.0,57.0,29.0,1017.3,1.0,14.6,No,No
3252,8.5,20.3,0.0,5.8,9.7,W,35.0,WSW,W,9.0,17.0,45.0,33.0,1013.6,1.0,15.1,No,No
3253,4.8,17.0,1.4,1.6,11.6,SW,30.0,SW,SSW,19.0,17.0,58.0,55.0,1022.2,2.0,12.3,Yes,No
3254,14.6,24.3,14.0,2.8,12.2,S,57.0,SSW,S,17.0,35.0,54.0,47.0,1012.9,3.0,19.0,Yes,No
3255,11.3,19.5,1.0,4.2,7.9,SW,56.0,SW,SW,33.0,35.0,59.0,37.0,1013.1,4.0,15.5,No,No
3256,23.1,34.6,0.0,4.6,11.0,S,44.0,WSW,E,13.0,24.0,76.0,23.0,1014.8,1.0,27.8,No,No
3257,20.9,29.9,2.2,6.0,11.3,NNE,39.0,NW,N,17.0,15.0,64.0,63.0,1014.3,1.0,26.9,Yes,No
3258,10.5,32.3,0.0,3.4,6.4,N,87.0,N,NNW,24.0,35.0,26.0,10.0,1007.5,0.0,23.4,No,No
3259,24.8,33.2,0.2,8.2,7.4,E,48.0,ESE,E,20.0,20.0,63.0,40.0,1014.8,7.0,27.3,No,No
3260,20.7,32.3,0.0,6.6,5.6,ENE,41.0,ESE,ENE,17.0,30.0,74.0,21.0,1015.0,6.0,23.3,No,No
3261,17.2,18.4,5.8,5.0,0.0,W,30.0,NNW,ENE,7.0,6.0,93.0,92.0,1012.5,8.0,17.4,Yes,Yes
3262,3.3,9.3,2.0,1.4,0.1,N,26.0,SW,ENE,6.0,9.0,95.0,88.0,1016.0,8.0,6.4,Yes,Yes
3263,10.8,16.0,14.6,1.8,6.3,N,61.0,NE,N,37.0,39.0,91.0,68.0,1001.8,8.0,11.2,Yes,Yes
3264,21.9,27.3,0.0,5.2,1.5,SSE,33.0,S,SE,17.0,22.0,78.0,61.0,1013.2,8.0,23.0,No,No
3265,6.3,20.6,0.0,3.8,9.5,WNW,22.0,WSW,WSW,11.0,6.0,55.0,25.0,1017.5,0.0,13.8,No,No
3266,26.0,41.8,0.0,19.4,7.0,SSW,74.0,SE,SW,30.0,17.0,29.0,15.0,1010.4,1.0,30.3,No,No
3267,14.7,19.6,7.4,1.2,0.4,SSE,35.0,SW,SE,19.0,20.0,80.0,70.0,1024.8,8.0,17.1,Yes,Yes
3268,17.4,29.8,0.0,6.0,10.9,SE,52.0,ESE,ESE,26.0,19.0,53.0,34.0,1015.8,1.0,21.5,No,No
3269,11.5,19.0,9.0,2.8,1.2,NW,46.0,NNW,NW,13.0,28.0,74.0,54.0,1013.6,8.0,13.7,Yes,No
3270,14.6,19.6,0.0,6.6,9.9,SSE,50.0,SSE,SSE,26.0,28.0,56.0,54.0,1016.9,6.0,17.6,No,No
3271,18.5,26.0,0.0,8.8,12.1,NE,44.0,E,NE,17.0,20.0,67.0,53.0,1020.5,1.0,22.5,No,No
3272,22.6,32.2,27.2,2.6,7.2,ENE,44.0,WNW,NW,17.0,24.0,78.0,66.0,1008.3,7.0,28.6,Yes,Yes
3273,8.6,16.4,0.0,2.8,5.1,W,56.0,N,W,30.0,28.0,64.0,68.0,1015.8,4.0,10.0,No,No
3274,10.3,21.3,0.0,2.2,2.6,WNW,30.0,NNE,NW,9.0,7.0,83.0,70.0,1017.5,4.0,13.3,No,No
3275,10.1,25.4,0.0,12.0,7.9,W,39.0,W,NW,7.0,9.0,62.0,52.0,1009.4,5.0,17.6,No,No
3276,16.4,31.6,6.2,5.8,11.0,SE,31.0,SE,SW,15.0,19.0,68.0,29.0,1015.2,2.0,21.2,Yes,No
3277,20.5,28.6,0.0,8.4,10.7,NE,39.0,ENE,NE,24.0,30.0,55.0,52.0,1017.5,5.0,26.0,No,No
3278,13.5,25.9,0.3,4.3,12.8,W,33.0,WNW,WSW,6.0,19.0,53.0,39.0,1015.9,2.0,20.4,No,No
3279,11.8,16.3,8.0,7.4,3.7,WNW,50.0,SSW,SSW,19.0,20.0,99.0,62.0,1017.8,8.0,11.8,Yes,Yes
3280,16.3,26.2,0.0,3.8,10.9,SW,39.0,W,ESE,19.0,19.0,67.0,41.0,1016.0,0.0,19.0,No,Yes
3281,7.7,23.0,0.0,5.8,8.5,SE,28.0,ESE,S,20.0,13.0,58.0,33.0,1026.7,2.0,14.9,No,No
3282,9.1,17.6,0.0,9.2,11.2,WSW,35.0,S,SE,20.0,20.0,42.0,43.0,1018.0,1.0,14.0,No,Yes
3283,20.9,32.2,0.0,7.4,4.3,ESE,28.0,ENE,ENE,11.0,9.0,72.0,36.0,1008.6,7.0,22.8,No,No
3284,15.7,32.8,0.0,6.0,8.6,SE,52.0,ENE,NNE,19.0,13.0,65.0,34.0,1010.5,2.0,23.5,No,Yes
3285,8.0,22.4,0.2,6.2,11.4,WSW,44.0,NNE,SW,6.0,26.0,53.0,34.0,1012.1,3.0,16.2,No,No
3286,10.0,19.8,12.8,5.0,9.6,WSW,50.0,WSW,WSW,22.0,31.0,65.0,42.0,1011.8,5.0,14.7,Yes,No
3287,19.3,30.7,0.0,7.2,12.2,NE,24.0,WNW,NE,6.0,13.0,56.0,46.0,1016.5,2.0,26.6,No,No
3288,9.8,15.8,7.8,4.2,0.0,NNE,56.0,NNE,NNW,31.0,15.0,94.0,96.0,1016.1,8.0,12.8,Yes,Yes
3289,14.3,22.4,0.0,1.6,1.8,N,28.0,N,W,17.0,9.0,75.0,54.0,1025.4,7.0,16.6,No,No
3290,13.2,26.5,0.0,9.6,10.9,E,35.0,SE,ESE,19.0,24.0,52.0,37.0,1017.2,2.0,19.8,No,No
3291,15.4,23.6,0.0,4.0,10.6,ENE,19.0,NE,W,4.0,9.0,66.0,54.0,1018.2,1.0,21.5,No,No
3292,25.6,39.9,0.0,16.6,11.0,ENE,63.0,NE,WSW,31.0,28.0,15.0,13.0,1008.3,3.0,33.7,No,No
3293,12.1,20.1,14.2,0.4,7.7,W,48.0,W,W,19.0,24.0,67.0,62.0,1006.5,2.0,17.3,Yes,No
3294,14.9,26.9,0.0,4.6,9.9,N,50.0,N,N,24.0,31.0,62.0,34.0,1018.1,3.0,18.8,No,No
3295,11.4,27.6,0.0,5.6,12.7,NNW,41.0,WNW,N,2.0,22.0,56.0,37.0,1020.8,1.0,21.3,No,No
3296,19.6,31.5,2.4,8.6,6.8,ENE,59.0,ENE,ENE,31.0,24.0,54.0,42.0,1013.5,5.0,25.9,Yes,No
3297,11.6,17.3,20.6,2.4,5.3,SSW,56.0,SSW,SW,13.0,17.0,91.0,83.0,1019.8,3.0,14.7,Yes,Yes
3298,17.8,30.5,0.2,3.2,6.4,E,31.0,SSE,E,7.0,17.0,89.0,47.0,998.9,8.0,20.3,No,No
3299,3.4,18.0,0.6,2.8,9.0,SW,37.0,NE,SW,9.0,20.0,79.0,35.0,1024.0,5.0,10.3,No,No
3300,18.9,23.1,0.6,6.6,0.5,S,56.0,S,S,20.0,30.0,76.0,75.0,1004.5,7.0,21.8,No,No
3301,16.1,25.0,0.0,4.6,7.7,NNE,37.0,NNE,NE,2.0,15.0,66.0,60.0,1019.1,7.0,19.6,No,No
3302,20.1,23.6,22.4,5.6,0.0,NE,24.0,WNW,SSW,9.0,9.0,97.0,92.0,1010.0,8.0,21.4,Yes,Yes
3303,1.5,10.3,0.0,2.2,0.4,N,46.0,NE,NNE,9.0,19.0,91.0,83.0,1022.9,8.0,6.9,No,Yes
3304,24.8,32.0,6.0,4.8,2.7,NW,59.0,NNW,WNW,22.0,26.0,83.0,72.0,1005.8,7.0,29.1,Yes,Yes
3305,7.5,17.7,0.0,2.6,7.8,WNW,30.0,NW,W,6.0,19.0,74.0,57.0,1022.6,7.0,10.6,No,No
3306,3.4,15.0,0.8,4.8,11.7,S,70.0,S,S,35.0,37.0,43.0,24.0,1023.4,1.0,8.3,No,No
3307,15.0,24.7,0.0,4.0,2.7,ESE,30.0,E,NE,6.0,13.0,71.0,55.0,1019.6,7.0,21.6,No,Yes
3308,19.0,23.8,34.8,9.4,0.3,E,44.0,SE,E,13.0,31.0,93.0,89.0,1012.1,8.0,19.7,Yes,Yes
3309,20.1,28.1,1.2,5.6,7.9,ESE,50.0,SE,SE,20.0,22.0,58.0,52.0,1028.1,3.0,25.5,Yes,No
3310,8.8,17.7,0.0,1.0,5.1,S,39.0,SSE,SSE,15.0,22.0,76.0,63.0,1021.5,8.0,12.6,No,No
3311,4.8,9.8,4.2,0.4,4.2,WSW,31.0,W,SW,15.0,20.0,88.0,73.0,1020.3,7.0,5.3,Yes,Yes
3312,10.4,16.9,0.6,0.6,0.0,SSE,54.0,S,S,26.0,22.0,94.0,68.0,1011.3,7.0,14.0,No,No
3313,4.4,15.2,0.0,1.4,7.5,N,56.0,N,NNE,28.0,31.0,76.0,41.0,1015.5,1.0,6.5,No,No
3314,3.1,17.8,0.2,0.8,5.4,N,20.0,ENE,NE,13.0,7.0,100.0,57.0,1030.3,7.0,4.7,No,No
3315,9.8,17.6,0.2,3.0,8.3,S,61.0,SSW,SSW,24.0,31.0,53.0,52.0,1015.9,3.0,13.4,No,Yes
3316,13.6,28.8,0.0,5.8,7.5,WSW,57.0,NNW,ENE,11.0,35.0,62.0,52.0,1017.9,3.0,21.8,No,Yes
3317,12.4,18.9,6.6,1.6,3.9,S,72.0,S,S,50.0,44.0,76.0,73.0,1008.3,7.0,18.3,Yes,Yes
3318,6.7,18.5,0.0,2.8,10.2,NW,26.0,NE,NW,2.0,6.0,57.0,36.0,1029.9,1.0,12.4,No,No
3319,17.2,29.9,0.0,9.2,11.0,SE,39.0,SSE,ESE,19.0,19.0,56.0,30.0,1016.6,2.0,24.5,No,No
3320,25.7,46.0,0.0,16.0,12.6,NW,37.0,SE,WNW,9.0,19.0,50.0,14.0,1008.9,2.0,29.9,No,No
3321,21.7,29.2,1.2,4.2,8.4,NE,41.0,NNW,NE,9.0,26.0,68.0,70.0,1011.0,3.0,27.0,Yes,Yes
3322,15.4,32.0,0.0,10.0,13.4,ENE,35.0,ENE,W,17.0,13.0,42.0,20.0,1020.4,1.0,22.8,No,No
3323,11.7,20.2,0.0,6.2,8.3,SSW,41.0,SSW,SSW,22.0,24.0,70.0,46.0,1019.7,7.0,14.2,No,No
3324,8.5,13.9,13.6,0.2,3.9,SSE,37.0,S,SE,6.0,9.0,99.0,91.0,1011.9,8.0,10.9,Yes,Yes
3325,9.0,21.7,0.0,1.8,8.5,NNW,57.0,NNW,NW,17.0,33.0,67.0,32.0,1019.5,5.0,12.5,No,No
3326,15.1,24.7,0.0,1.8,5.3,W,37.0,NNE,W,4.0,17.0,72.0,79.0,1013.8,7.0,20.4,No,Yes
3327,9.5,14.4,5.0,4.4,4.5,SSW,54.0,W,S,9.0,28.0,96.0,82.0,1016.9,8.0,11.8,Yes,Yes
3328,6.3,18.0,0.0,1.6,1.0,WSW,26.0,WNW,SSW,9.0,11.0,96.0,68.0,1028.4,7.0,10.4,No,No
3329,21.8,34.4,0.0,12.2,11.3,SE,37.0,E,E,19.0,13.0,57.0,34.0,1009.1,1.0,26.3,No,No
3330,25.3,32.7,0.8,6.8,10.3,E,54.0,ESE,E,22.0,39.0,68.0,58.0,1007.2,7.0,30.3,No,Yes
3331,15.0,25.6,0.0,7.4,13.1,ESE,26.0,NW,E,6.0,19.0,60.0,50.0,1019.9,0.0,20.2,No,No
3332,13.3,16.6,5.0,2.6,0.3,NE,33.0,ENE,NE,15.0,22.0,95.0,94.0,1015.1,8.0,14.4,Yes,Yes
3333,14.9,26.3,0.0,6.6,10.2,ENE,41.0,SSE,ENE,9.0,33.0,65.0,57.0,1019.8,3.0,21.9,No,No
3334,24.8,41.1,0.0,12.0,13.1,NNE,33.0,N,NE,19.0,13.0,33.0,16.0,1014.0,0.0,32.5,No,No
3335,5.9,15.5,0.0,1.8,7.1,W,50.0,WSW,WSW,19.0,24.0,80.0,45.0,1016.3,1.0,9.4,No,No
3336,6.3,20.6,0.0,3.2,10.4,SW,41.0,SSE,S,17.0,13.0,61.0,37.0,1034.3,1.0,13.9,No,No
3337,25.3,31.2,0.0,8.0,12.2,ENE,37.0,ESE,ENE,20.0,28.0,67.0,65.0,1008.9,5.0,29.8,No,No
3338,7.8,18.6,0.4,2.2,8.4,NNW,30.0,N,NW,6.0,9.0,59.0,43.0,1015.6,6.0,11.0,No,No
3339,6.5,17.5,5.4,4.0,6.7,SSW,61.0,SW,S,26.0,35.0,77.0,30.0,1009.9,7.0,10.1,Yes,No
3340,8.7,39.1,0.0,6.2,13.6,SSW,43.0,NNE,SSW,6.0,22.0,71.0,17.0,1011.0,0.0,19.5,No,No
3341,10.1,23.3,0.0,6.8,12.6,SE,31.0,NNW,SE,20.0,19.0,63.0,44.0,1028.2,1.0,15.2,No,No
3342,20.1,24.7,8.2,10.0,1.1,SSE,54.0,S,SE,24.0,24.0,72.0,51.0,1017.5,7.0,21.8,Yes,No
3343,11.5,19.4,15.0,2.6,2.2,SW,76.0,N,WSW,9.0,22.0,98.0,72.0,1011.1,7.0,14.1,Yes,Yes
3344,11.6,25.0,0.0,5.4,7.7,SSW,37.0,ENE,S,6.0,13.0,84.0,44.0,1013.3,7.0,15.5,No,No
3345,8.3,13.8,0.0,1.2,2.2,S,35.0,WNW,SW,9.0,15.0,83.0,83.0,999.4,7.0,9.8,No,No
3346,10.7,17.4,12.4,4.6,7.8,WSW,57.0,WSW,WSW,30.0,39.0,59.0,58.0,1011.1,7.0,13.0,Yes,Yes
3347,22.5,29.2,0.0,7.4,7.8,SE,56.0,SSE,SE,26.0,30.0,67.0,70.0,1017.0,3.0,25.8,No,No
3348,6.6,16.8,0.0,2.4,6.3,NNW,30.0,N,WNW,19.0,15.0,72.0,53.0,1027.8,1.0,11.4,No,No
3349,9.7,24.2,0.2,8.0,8.7,SW,44.0,NE,WSW,6.0,28.0,58.0,44.0,1016.3,6.0,20.5,No,No
3350,8.9,18.9,0.0,4.8,5.4,N,59.0,NNW,NW,30.0,15.0,65.0,48.0,1011.2,7.0,13.3,No,Yes
3351,12.3,31.8,0.0,9.6,12.7,SE,43.0,E,ENE,24.0,17.0,53.0,9.0,1018.4,0.0,15.8,No,No
3352,6.5,16.7,1.4,3.4,7.3,SW,46.0,WSW,WSW,24.0,31.0,78.0,47.0,1018.8,1.0,10.8,Yes,No
3353,11.2,29.0,0.0,7.0,13.5,SSE,30.0,SSW,SE,11.0,7.0,61.0,35.0,1013.2,1.0,17.6,No,No
3354,1.7,15.9,0.0,1.4,3.1,E,26.0,SSW,ESE,4.0,15.0,95.0,65.0,1017.7,5.0,5.0,No,Yes
3355,1.6,15.9,0.0,0.8,9.1,NNE,30.0,NE,NNE,11.0,17.0,83.0,50.0,1026.0,1.0,7.8,No,No
3356,8.2,22.6,0.0,5.8,8.8,WNW,65.0,NNW,WNW,24.0,35.0,33.0,26.0,1013.0,1.0,14.0,No,No
3357,19.1,31.2,5.2,8.6,10.7,SSE,69.0,NW,NE,22.0,39.0,71.0,48.0,1011.7,6.0,23.3,Yes,No
3358,10.0,15.0,0.0,2.4,1.5,WSW,35.0,W,SSW,9.0,15.0,72.0,65.0,1023.8,5.0,12.8,No,No
3359,19.9,24.8,1.8,5.6,6.3,SE,43.0,ESE,ESE,22.0,26.0,71.0,70.0,1019.0,4.0,23.0,Yes,No
3360,26.7,32.7,0.6,5.0,8.5,SE,41.0,SSW,NE,4.0,15.0,75.0,70.0,1004.0,7.0,30.2,No,Yes
3361,13.6,24.3,0.4,2.4,4.9,ENE,26.0,E,SSE,15.0,11.0,65.0,44.0,1017.7,7.0,16.9,No,No
3362,7.7,18.2,0.0,2.6,0.6,SSE,37.0,ESE,SSE,7.0,24.0,95.0,55.0,1022.8,8.0,12.0,No,No
3363,13.3,13.9,8.2,9.4,0.0,SW,26.0,SSW,S,13.0,17.0,97.0,97.0,1015.5,8.0,13.5,Yes,Yes
3364,0.8,15.6,0.2,0.2,9.0,NE,24.0,NE,NE,2.0,15.0,99.0,56.0,1029.8,0.0,2.5,No,No
3365,11.1,23.5,0.0,6.0,11.3,SW,35.0,S,WSW,7.0,22.0,60.0,40.0,1020.6,3.0,19.7,No,No
3366,8.4,14.4,0.0,1.4,3.3,WSW,24.0,NNW,SE,13.0,15.0,77.0,74.0,1029.4,7.0,9.3,No,No
3367,10.8,19.4,0.0,3.8,1.2,NNE,33.0,N,WNW,26.0,7.0,67.0,53.0,1019.7,7.0,16.1,No,No
3368,22.1,33.9,0.0,8.4,11.0,SSE,63.0,SSE,E,7.0,22.0,36.0,46.0,1007.4,2.0,31.0,No,No
3369,19.0,30.9,0.0,5.0,10.8,E,41.0,E,ESE,13.0,15.0,43.0,27.0,1015.8,0.0,22.9,No,No
3370,11.4,15.3,9.2,3.2,0.0,ESE,54.0,ESE,S,31.0,28.0,94.0,92.0,1019.7,8.0,13.4,Yes,Yes
3371,7.1,15.0,0.0,2.6,8.9,S,44.0,NNW,S,9.0,26.0,66.0,59.0,1024.6,5.0,11.0,No,No
3372,11.8,17.1,0.0,2.0,0.6,SW,15.0,SW,SW,2.0,7.0,69.0,76.0,1028.0,7.0,15.2,No,No
3373,8.2,16.9,0.0,8.0,6.0,WSW,69.0,W,WSW,20.0,33.0,71.0,43.0,1012.2,8.0,12.4,No,No
3374,13.9,23.3,0.0,5.0,6.5,SW,20.0,SSW,SE,7.0,7.0,62.0,53.0,1022.3,6.0,18.0,No,No
3375,8.3,23.9,4.8,3.8,11.3,SSW,37.0,NNE,SSW,7.0,22.0,72.0,43.0,1016.7,6.0,15.9,Yes,No
3376,11.5,23.4,1.4,1.6,8.5,WNW,37.0,NE,WNW,2.0,24.0,86.0,36.0,1011.5,7.0,15.7,Yes,No
3377,24.7,33.0,0.0,8.0,12.1,NNE,30.0,SE,NE,9.0,15.0,63.0,68.0,1009.5,3.0,30.9,No,No
3378,8.7,17.9,0.0,4.0,1.5,SSW,35.0,SW,S,15.0,19.0,73.0,48.0,1028.9,7.0,13.6,No,No
3379,0.5,22.3,0.0,4.0,10.0,S,28.0,WNW,NE,7.0,7.0,63.0,22.0,1021.2,4.0,8.8,No,No
3380,12.1,28.9,0.0,7.0,12.6,SW,35.0,S,W,13.0,22.0,68.0,21.0,1018.0,0.0,16.5,No,No
3381,6.8,18.0,0.0,3.0,10.3,WSW,52.0,W,WSW,20.0,24.0,45.0,30.0,1016.3,2.0,12.2,No,No
3382,20.0,30.4,0.0,9.0,10.8,ESE,43.0,SE,ENE,19.0,19.0,48.0,38.0,1016.2,1.0,23.4,No,No
3383,19.6,20.5,0.0,8.4,0.0,S,54.0,SSE,SSE,31.0,22.0,61.0,57.0,1023.1,8.0,19.7,No,No
3384,15.2,34.7,0.0,5.4,10.5,SE,43.0,E,ENE,2.0,9.0,45.0,37.0,1009.6,0.0,26.9,No,No
3385,4.3,16.3,0.4,2.6,8.6,S,35.0,SW,S,13.0,17.0,75.0,38.0,1027.7,0.0,8.9,No,No
3386,7.6,14.5,0.2,4.2,8.9,SE,33.0,S,ESE,9.0,20.0,60.0,59.0,1018.8,7.0,12.0,No,No
3387,11.1,23.5,0.0,3.0,10.2,N,33.0,NW,N,13.0,17.0,58.0,41.0,1026.6,1.0,17.0,No,No
3388,11.7,22.8,35.6,1.0,8.2,WSW,48.0,SW,E,24.0,9.0,84.0,59.0,1012.1,8.0,14.1,Yes,No
3389,11.5,22.9,0.2,5.4,10.4,E,28.0,W,ESE,6.0,13.0,65.0,42.0,1030.6,1.0,17.5,No,No
3390,12.1,30.9,0.0,6.2,12.4,NW,44.0,WNW,W,7.0,20.0,67.0,20.0,1017.3,1.0,19.7,No,No
3391,16.7,30.2,0.0,8.0,11.5,ENE,50.0,N,ENE,9.0,22.0,63.0,38.0,1014.1,3.0,21.0,No,No
3392,2.2,11.4,1.1,0.1,0.9,SSE,28.0,ESE,S,11.0,9.0,81.0,65.0,1030.0,7.0,8.9,Yes,No
3393,9.9,16.7,5.8,3.0,7.4,SW,31.0,NNW,SSW,11.0,17.0,81.0,49.0,1021.9,4.0,11.7,Yes,No
3394,28.0,33.2,0.0,10.4,8.8,NNE,35.0,N,NNE,22.0,22.0,62.0,57.0,1010.3,7.0,30.1,No,Yes
3395,13.9,31.1,0.0,8.2,10.9,E,57.0,ENE,E,26.0,24.0,47.0,24.0,1021.5,1.0,16.6,No,No
3396,12.1,20.1,0.0,4.0,4.6,WNW,57.0,NW,W,30.0,30.0,64.0,71.0,1012.8,2.0,15.5,No,No
3397,3.7,19.1,0.0,3.0,2.7,SW,54.0,NNE,W,11.0,19.0,62.0,68.0,1017.9,5.0,13.5,No,Yes
3398,3.2,21.6,0.0,2.8,7.9,NE,48.0,NNE,NE,26.0,28.0,64.0,37.0,1022.3,0.0,14.3,No,Yes
3399,28.0,39.5,0.0,14.6,5.6,E,44.0,NW,SW,13.0,15.0,27.0,66.0,1010.1,2.0,36.3,No,Yes
3400,15.0,16.2,19.2,0.2,0.0,ESE,39.0,ESE,ESE,24.0,22.0,96.0,93.0,1026.2,8.0,15.3,Yes,Yes
3401,9.0,22.4,0.0,4.4,10.5,E,43.0,ENE,N,20.0,9.0,54.0,34.0,1036.7,0.0,14.3,No,No
3402,4.8,13.2,0.0,1.8,3.5,SW,48.0,WNW,WSW,6.0,20.0,67.0,58.0,998.4,5.0,9.7,No,Yes
3403,16.2,29.3,0.0,7.2,8.8,E,46.0,SW,ENE,9.0,31.0,51.0,52.0,1015.9,2.0,24.1,No,No
3404,3.9,15.1,0.2,1.4,5.3,NNE,31.0,N,N,13.0,11.0,95.0,60.0,1019.3,8.0,9.4,No,No
3405,13.5,27.4,0.2,4.8,6.8,NE,24.0,NNE,NE,9.0,9.0,99.0,55.0,1009.7,3.0,15.0,No,Yes
3406,24.2,41.0,0.0,11.2,8.4,WNW,35.0,NW,WNW,17.0,13.0,19.0,15.0,1010.7,1.0,33.6,No,No
3407,20.0,34.0,0.0,6.6,10.7,N,31.0,NW,N,11.0,17.0,57.0,22.0,1012.9,0.0,28.0,No,No
3408,11.8,17.5,1.4,3.0,7.9,S,35.0,SSW,S,15.0,19.0,59.0,55.0,1021.4,5.0,15.5,Yes,No
3409,17.9,26.2,0.0,8.8,5.0,WNW,57.0,ESE,ENE,11.0,13.0,60.0,69.0,1007.6,7.0,22.5,No,Yes
3410,23.2,31.7,16.8,4.8,6.3,SSW,63.0,W,W,13.0,33.0,86.0,69.0,1003.7,7.0,25.1,Yes,Yes
3411,10.6,18.0,2.0,4.6,8.2,WSW,63.0,WSW,SW,20.0,19.0,51.0,48.0,1020.0,2.0,12.5,Yes,No
3412,15.3,28.9,0.0,6.2,7.7,W,56.0,WNW,WSW,7.0,30.0,72.0,52.0,1014.0,4.0,21.2,No,No
3413,-2.5,20.1,0.0,2.4,9.9,NNW,26.0,S,NNW,4.0,15.0,89.0,36.0,1031.6,1.0,5.9,No,No
3414,7.6,11.4,2.2,0.6,3.2,WSW,54.0,W,WNW,28.0,28.0,75.0,86.0,1022.8,6.0,8.9,Yes,Yes
3415,17.7,33.9,0.0,8.8,13.4,NE,39.0,NNE,NNE,19.0,22.0,52.0,23.0,1018.7,1.0,25.0,No,No
3416,17.9,29.3,0.0,6.0,10.8,E,37.0,E,SE,22.0,13.0,59.0,42.0,1016.2,5.0,22.5,No,No
3417,13.2,21.3,0.0,3.0,4.4,S,39.0,SSE,S,26.0,30.0,66.0,63.0,1027.2,7.0,17.3,No,No
3418,9.9,20.1,0.2,4.4,6.6,SE,37.0,N,SE,19.0,26.0,54.0,52.0,1019.2,7.0,14.4,No,No
3419,20.7,31.9,0.0,5.4,12.2,NE,56.0,N,NE,17.0,33.0,65.0,50.0,1015.8,1.0,26.1,No,No
3420,15.9,27.9,0.0,5.0,10.5,ENE,30.0,SSE,ENE,17.0,19.0,62.0,52.0,1016.5,1.0,23.3,No,No
3421,8.8,15.3,29.2,1.4,6.0,W,56.0,NW,SW,7.0,11.0,86.0,68.0,1017.3,4.0,11.3,Yes,Yes
3422,11.6,35.0,0.0,10.6,7.0,NW,72.0,NNW,NW,17.0,41.0,20.0,31.0,1004.6,3.0,29.0,No,Yes
3423,11.0,29.8,0.0,4.4,11.8,ENE,30.0,NE,ESE,19.0,13.0,57.0,28.0,1017.7,2.0,19.2,No,No
3424,16.2,24.4,0.0,1.2,7.4,S,48.0,NW,S,17.0,28.0,79.0,79.0,1018.5,7.0,19.6,No,No
3425,8.9,12.8,0.0,4.0,4.8,W,72.0,W,W,33.0,24.0,70.0,84.0,1015.7,5.0,11.0,No,Yes
3426,7.6,15.6,4.2,0.4,4.3,W,26.0,ENE,W,11.0,17.0,93.0,73.0,1023.0,7.0,9.9,Yes,Yes
3427,16.2,24.0,0.0,9.0,9.8,ENE,44.0,ESE,ENE,13.0,30.0,60.0,52.0,1022.6,3.0,20.3,No,No
3428,8.2,16.9,0.0,14.4,11.4,SSE,48.0,SSE,S,33.0,33.0,41.0,42.0,1034.0,3.0,12.6,No,No
3429,6.1,14.1,5.2,0.2,1.1,NNE,30.0,NE,NNW,15.0,9.0,97.0,94.0,1013.9,8.0,9.3,Yes,Yes
3430,7.8,12.6,14.4,1.0,2.7,ESE,37.0,SSE,SE,19.0,17.0,88.0,79.0,1020.4,8.0,9.3,Yes,Yes
3431,26.1,31.7,0.0,6.6,9.5,NE,31.0,NW,NE,9.0,15.0,74.0,70.0,1008.8,6.0,29.0,No,Yes
3432,19.3,30.0,2.4,4.8,3.6,WSW,33.0,NE,NNE,9.0,15.0,78.0,57.0,1005.1,7.0,22.8,Yes,Yes
3433,8.9,21.7,0.0,2.8,9.8,WNW,57.0,WNW,WNW,9.0,37.0,46.0,27.0,1013.3,1.0,15.1,No,No
